,GeoName,Income,Year,GeoFips
4344,"Valley, MT",36919,2011,30105
4345,"Carson, TX",36919,2011,48065
4346,"Clearfield, PA",36903,2011,42033
4347,"St. Joseph, IN",36894,2011,18141
4348,"Jasper, IN",36891,2011,18073
4349,"New Hanover, NC",36887,2011,37129
4350,"Jackson, WI",36886,2011,55053
4351,"Lexington, SC",36874,2011,45063
4352,"Lincoln, KS",36872,2011,20105
4353,"Brown, IN",36861,2011,18013
4354,"Dodge, WI",36860,2011,55027
4355,"Price, WI",36843,2011,55099
4356,"Kosciusko, IN",36839,2011,18085
4357,"Tioga, NY",36839,2011,36107
4358,"Richland, SC",36834,2011,45079
4359,"Macomb, MI",36831,2011,26099
4360,"Saline, MO",36819,2011,29195
4361,"Holt, MO",36817,2011,29087
4362,"Jack, TX",36815,2011,48237
4363,"Kenosha, WI",36807,2011,55059
4364,"Madison, TN",36807,2011,47113
4365,"Erie, PA",36797,2011,42049
4366,"Burleson, TX",36787,2011,48051
4367,"Steuben, NY",36784,2011,36101
4368,"Wibaux, MT",36778,2011,30109
4369,"Assumption, LA",36777,2011,22007
4370,"Goliad, TX",36777,2011,48175
4371,"Jefferson, KS",36774,2011,20087
4372,"Sullivan, PA",36774,2011,42113
4373,"Lycoming, PA",36773,2011,42081
4374,"Jasper, IA",36759,2011,19099
4375,"Christian, IL",36751,2011,17021
4376,"Orleans, VT",36748,2011,50019
4377,"Mariposa, CA",36741,2011,06043
4378,"Allen, IN",36738,2011,18003
4379,"Llano, TX",36736,2011,48299
4380,"Chemung, NY",36735,2011,36015
4381,"Stark, OH",36733,2011,39151
4382,"Lee, GA",36720,2011,13177
4383,"Pulaski, IN",36720,2011,18131
4384,"Maui + Kalawao, HI*",36717,2011,15901
4385,"Bernalillo, NM",36713,2011,35001
4386,"Hampton (Independent City), VA",36704,2011,51650
4387,"Kimble, TX",36696,2011,48267
4388,"Wyoming, PA",36686,2011,42131
4389,"Lincoln, WY",36681,2011,56023
4390,"Shelby, KY",36677,2011,21211
4391,"Fulton, OH",36676,2011,39051
4392,"Gilpin, CO",36666,2011,08047
4393,"Oneida, NY",36653,2011,36065
4394,"Wayne, NY",36645,2011,36117
4395,"Madison, VA",36637,2011,51113
4396,"Muscogee, GA",36631,2011,13215
4397,"Benson, ND",36621,2011,38005
4398,"Northampton, VA",36620,2011,51131
4399,"Ottawa, KS",36603,2011,20143
4400,"Luzerne, PA",36595,2011,42079
4401,"Roanoke (Independent City), VA",36595,2011,51770
4402,"Ringgold, IA",36578,2011,19159
4403,"Clallam, WA",36552,2011,53009
4404,"Bethel Census Area, AK*",36539,2011,02050
4405,"Jefferson, TX",36531,2011,48245
4406,"Marion, WV",36528,2011,54049
4407,"Polk, WI",36521,2011,55095
4408,"Arkansas, AR",36514,2011,05001
4409,"Houston, AL",36504,2011,01069
4410,"Pike, PA",36498,2011,42103
4411,"Niagara, NY",36487,2011,36063
4412,"Monroe, MI",36479,2011,26115
4413,"Jones, IA",36472,2011,19105
4414,"St. Mary, LA",36461,2011,22101
4415,"Tompkins, NY",36459,2011,36109
4416,"Newport News (Independent City), VA",36456,2011,51700
4417,"Alachua, FL",36453,2011,12001
4418,"Scotts Bluff, NE",36445,2011,31157
4419,"Asotin, WA",36443,2011,53003
4420,"Shelby, OH",36433,2011,39149
4421,"Jefferson, PA",36432,2011,42065
4422,"Lincoln, WI",36431,2011,55069
4423,"Monroe, GA",36417,2011,13207
4424,"Coconino, AZ",36414,2011,04005
4425,"Lee, IL",36410,2011,17103
4426,"Blue Earth, MN",36403,2011,27013
4427,"Morgan, IN",36401,2011,18109
4428,"Liberty, MT",36384,2011,30051
4429,"Portage, OH",36381,2011,39133
4430,"Kay, OK",36368,2011,40071
4431,"Harvey, KS",36364,2011,20079
4432,"Leavenworth, KS",36359,2011,20103
4433,"Anderson, TN",36359,2011,47001
4434,"Modoc, CA",36359,2011,06049
4435,"Woodbury, IA",36334,2011,19193
4436,"Loup, NE",36328,2011,31115
4437,"Henry, OH",36324,2011,39069
4438,"Augusta, Staunton + Waynesboro, VA*",36323,2011,51907
4439,"Cape Girardeau, MO",36322,2011,29031
4440,"Cass, MN",36312,2011,27021
4441,"Flathead, MT",36309,2011,30029
4442,"Sullivan, TN",36300,2011,47163
4443,"Kings, NY",36298,2011,36047
4444,"Winkler, TX",36290,2011,48495
4445,"Decatur, TN",36283,2011,47039
4446,"Baker, GA",36268,2011,13007
4447,"Daviess, KY",36261,2011,21059
4448,"Caroline, MD",36257,2011,24011
4449,"Washington, TN",36256,2011,47179
4450,"Highland, VA",36243,2011,51091
4451,"Guadalupe, TX",36239,2011,48187
4452,"Broome, NY",36237,2011,36007
4453,"Hall, NE",36218,2011,31079
4454,"Perry, PA",36207,2011,42099
4455,"Lawrence, PA",36204,2011,42073
4456,"Wharton, TX",36197,2011,48481
4457,"Pontotoc, OK",36192,2011,40123
4458,"Hardeman, TX",36191,2011,48197
4459,"Henderson, IL",36186,2011,17071
4460,"Scott, IL",36182,2011,17171
4461,"St. John the Baptist, LA",36177,2011,22095
4462,"Raleigh, WV",36174,2011,54081
4463,"Clark, IL",36165,2011,17023
4464,"Cabarrus, NC",36160,2011,37025
4465,"Allegan, MI",36144,2011,26005
4466,"Portage, WI",36135,2011,55097
4467,"Vermilion, LA",36131,2011,22113
4468,"Hooker, NE",36129,2011,31091
4469,"Shelby, MO",36127,2011,29205
4470,"Moffat, CO",36107,2011,08081
4471,"Hays, TX",36079,2011,48209
4472,"Clinton, NY",36075,2011,36019
4473,"Clay, FL",36073,2011,12019
4474,"York, SC",36067,2011,45091
4475,"Rosebud, MT",36061,2011,30087
4476,"Fluvanna, VA",36047,2011,51065
4477,"Wayne, IA",36043,2011,19185
4478,"Essex, NY",36033,2011,36031
4479,"Wasatch, UT",36029,2011,49051
4480,"Buncombe, NC",36027,2011,37021
4481,"Escambia, FL",36018,2011,12033
4482,"Coffee, AL",36016,2011,01031
4483,"Blaine, OK",36003,2011,40011
4484,"Calcasieu, LA",35974,2011,22019
4485,"Custer, ID",35969,2011,16037
4486,"Clark, IN",35965,2011,18019
4487,"Knox, IN",35963,2011,18083
4488,"Baylor, TX",35952,2011,48023
4489,"Hutchinson, TX",35941,2011,48233
4490,"Carroll, IN",35908,2011,18015
4491,"Humboldt, CA",35892,2011,06023
4492,"Franklin, KY",35882,2011,21073
4493,"Johnson, TX",35880,2011,48251
4494,"Spokane, WA",35879,2011,53063
4495,"Christian, KY",35875,2011,21047
4496,"Livingston, LA",35871,2011,22063
4497,"Kauai, HI",35870,2011,15007
4498,"Pottawattamie, IA",35868,2011,19155
4499,"Coweta, GA",35845,2011,13077
4500,"Petroleum, MT",35845,2011,30069
4501,"Wasco, OR",35845,2011,41065
4502,"Tuolumne, CA",35841,2011,06109
4503,"Custer, MT",35840,2011,30017
4504,"Morris, KS",35836,2011,20127
4505,"Grady, OK",35831,2011,40051
4506,"Marshall, IA",35819,2011,19127
4507,"Genesee, NY",35808,2011,36037
4508,"Logan, OK",35800,2011,40083
4509,"White, IN",35793,2011,18181
4510,"Bowie, TX",35791,2011,48037
4511,"Cabell, WV",35788,2011,54011
4512,"St. Helena, LA",35778,2011,22091
4513,"Marinette, WI",35770,2011,55075
4514,"Davis, UT",35768,2011,49011
4515,"Union, IA",35765,2011,19175
4516,"Park, CO",35755,2011,08093
4517,"Spencer, KY",35748,2011,21215
4518,"Sebastian, AR",35744,2011,05131
4519,"Wyandot, OH",35737,2011,39175
4520,"Montgomery, IA",35736,2011,19137
4521,"Calhoun, IL",35725,2011,17013
4522,"Douglas, KS",35720,2011,20045
4523,"Richland, IL",35712,2011,17159
4524,"Stephenson, IL",35710,2011,17177
4525,"Portsmouth (Independent City), VA",35708,2011,51740
4526,"Lake, IN",35701,2011,18089
4527,"Greene, PA",35694,2011,42059
4528,"Jackson, IN",35680,2011,18071
4529,"Ellis, TX",35677,2011,48139
4530,"Isanti, MN",35674,2011,27059
4531,"Rock, WI",35669,2011,55105
4532,"Gibson, IN",35663,2011,18051
4533,"Scott, KY",35659,2011,21209
4534,"Limestone, AL",35659,2011,01083
4535,"La Salle, TX",35659,2011,48283
4536,"Cumberland, IL",35648,2011,17035
4537,"Sandoval, NM",35647,2011,35043
4538,"Mesa, CO",35645,2011,08077
4539,"Washington + Bristol, VA*",35639,2011,51953
4540,"Saline, AR",35623,2011,05125
4541,"Coos, NH",35611,2011,33007
4542,"Churchill, NV",35605,2011,32001
4543,"Madison, NY",35601,2011,36053
4544,"Grant, WI",35600,2011,55043
4545,"Thomas, GA",35590,2011,13275
4546,"Tipton, IN",35590,2011,18159
4547,"Polk, NC",35582,2011,37149
4548,"Duchesne, UT",35579,2011,49013
4549,"Barry, MI",35579,2011,26015
4550,"Colfax, NM",35561,2011,35007
4551,"Kent, DE",35557,2011,10001
4552,"Warren, PA",35542,2011,42123
4553,"Dinwiddie, Colonial Heights + Petersburg, VA*",35542,2011,51918
4554,"Orange, FL",35541,2011,12095
4555,"Labette, KS",35537,2011,20099
4556,"Weld, CO*",35526,2011,08123
4557,"Lubbock, TX",35522,2011,48303
4558,"Kit Carson, CO",35517,2011,08063
4559,"Sullivan, NY",35515,2011,36105
4560,"Custer, CO",35508,2011,08027
4561,"Polk, TX",35507,2011,48373
4562,"Todd, KY",35499,2011,21219
4563,"Chattahoochee, GA",35498,2011,13053
4564,"Morgan, IL",35492,2011,17137
4565,"Robertson, TX",35481,2011,48395
4566,"Spencer, IN",35474,2011,18147
4567,"Seminole, GA",35473,2011,13253
4568,"Jackson, KS",35466,2011,20085
4569,"Mahaska, IA",35465,2011,19123
4570,"Morgan, GA",35455,2011,13211
4571,"Bosque, TX",35442,2011,48035
4572,"Osage, MO",35434,2011,29151
4573,"Clay, MN",35432,2011,27027
4574,"Crockett, TN",35428,2011,47033
4575,"Koochiching, MN",35425,2011,27071
4576,"Obion, TN",35416,2011,47131
4577,"Walla Walla, WA",35413,2011,53071
4578,"Venango, PA",35408,2011,42121
4579,"Cochise, AZ",35407,2011,04003
4580,"Livingston, NY",35397,2011,36051
4581,"Aiken, SC",35394,2011,45003
4582,"Big Horn, WY",35388,2011,56003
4583,"Valley, ID",35387,2011,16085
4584,"Whitley, IN",35364,2011,18183
4585,"Noble, OK",35353,2011,40103
4586,"Creek, OK",35345,2011,40037
4587,"Pima, AZ",35334,2011,04019
4588,"Franklin, MO",35333,2011,29071
4589,"Catawba, NC",35328,2011,37035
4590,"Louisa, VA",35324,2011,51109
4591,"Jackson, TX",35317,2011,48239
4592,"Story, IA",35307,2011,19169
4593,"Sutter, CA",35304,2011,06101
4594,"Rice, MN",35296,2011,27131
4595,"Knox, IL",35292,2011,17095
4596,"Cowlitz, WA",35289,2011,53015
4597,"Wayne, PA",35282,2011,42127
4598,"Kaufman, TX",35282,2011,48257
4599,"Greene, VA",35269,2011,51079
4600,"Fergus, MT",35257,2011,30027
4601,"Rush, IN",35219,2011,18139
4602,"Shelby, IL",35211,2011,17173
4603,"Beaverhead, MT",35209,2011,30001
4604,"Meeker, MN",35203,2011,27093
4605,"Sullivan, MO",35203,2011,29211
4606,"Garza, TX",35199,2011,48169
4607,"Hamilton, IL",35195,2011,17065
4608,"Nez Perce, ID",35179,2011,16069
4609,"Clinton, MO",35173,2011,29049
4610,"Wilson, KS",35173,2011,20205
4611,"Greene, MO",35173,2011,29077
4612,"Shelby, IN",35166,2011,18145
4613,"Jersey, IL",35160,2011,17083
4614,"Elmore, AL",35153,2011,01051
4615,"Dyer, TN",35128,2011,47045
4616,"Bradford, PA",35121,2011,42015
4617,"Ripley, IN",35096,2011,18137
4618,"Stoddard, MO",35091,2011,29207
4619,"Jackson, MS",35083,2011,28059
4620,"Benton, MN",35068,2011,27009
4621,"Crow Wing, MN",35067,2011,27035
4622,"Charles City, VA",35067,2011,51036
4623,"Sumner, KS",35066,2011,20191
4624,"Warren, IL",35059,2011,17187
4625,"McLean, KY",35053,2011,21149
4626,"Montgomery, NY",35048,2011,36057
4627,"Granite, MT",35033,2011,30039
4628,"Warren, MS",35033,2011,28149
4629,"East Feliciana, LA",35030,2011,22037
4630,"Tuscarawas, OH",35029,2011,39157
4631,"King and Queen, VA",35028,2011,51097
4632,"Westmoreland, VA",35027,2011,51193
4633,"Bonneville, ID",35025,2011,16019
4634,"Susquehanna, PA",35024,2011,42115
4635,"St. Landry, LA",35013,2011,22097
4636,"Norfolk (Independent City), VA",35010,2011,51710
4637,"Shenandoah, VA",34987,2011,51171
4638,"Shasta, CA",34982,2011,06089
4639,"Cambria, PA",34975,2011,42021
4640,"Berkeley, WV",34960,2011,54003
4641,"Androscoggin, ME",34960,2011,23001
4642,"Edgar, IL",34955,2011,17045
4643,"Iberville, LA",34952,2011,22047
4644,"Wayne, OH",34946,2011,39169
4645,"Marion, IL",34938,2011,17121
4646,"Jackson, OR",34937,2011,41029
4647,"Dawson, NE",34926,2011,31047
4648,"Prairie, MT",34922,2011,30079
4649,"Jackson, OK",34909,2011,40065
4650,"DeKalb, IN",34901,2011,18033
4651,"Duval, TX",34899,2011,48131
4652,"Jeff Davis, TX",34881,2011,48243
4653,"Pottawatomie, OK",34874,2011,40125
4654,"Harrison, IN",34856,2011,18061
4655,"Sweet Grass, MT",34852,2011,30097
4656,"Amador, CA",34847,2011,06005
4657,"Oconee, SC",34841,2011,45073
4658,"Jessamine, KY",34813,2011,21113
4659,"Coleman, TX",34810,2011,48083
4660,"Donley, TX",34794,2011,48129
4661,"Bay, MI",34793,2011,26017
4662,"Lincoln, OR",34792,2011,41041
4663,"Flagler, FL",34787,2011,12035
4664,"Langlade, WI",34785,2011,55067
4665,"Garrett, MD",34782,2011,24023
4666,"Garvin, OK",34777,2011,40049
4667,"Trigg, KY",34776,2011,21221
4668,"Wood, WV",34755,2011,54107
4669,"Bibb, GA",34747,2011,13021
4670,"Prince of Wales-Hyder Census Area, AK*",34746,2011,02198
4671,"Ellsworth, KS",34740,2011,20053
4672,"Caledonia, VT",34730,2011,50005
4673,"Phillips, MT",34727,2011,30071
4674,"Ralls, MO",34727,2011,29173
4675,"Wells, IN",34724,2011,18179
4676,"Cass, IL",34722,2011,17017
4677,"Fayette, PA",34712,2011,42051
4678,"Hickman, KY",34709,2011,21105
4679,"Wilbarger, TX",34704,2011,48487
4680,"Winnebago, IL",34703,2011,17201
4681,"Caroline, VA",34697,2011,51033
4682,"Union, IL",34697,2011,17181
4683,"Monroe, IA",34685,2011,19135
4684,"Mason, TX",34677,2011,48319
4685,"Grayson, TX",34672,2011,48181
4686,"Somerset, PA",34666,2011,42111
4687,"McCulloch, TX",34659,2011,48307
4688,"Snyder, PA",34646,2011,42109
4689,"Monroe, MO",34641,2011,29137
4690,"Newton, IN",34633,2011,18111
4691,"Penobscot, ME",34632,2011,23019
4692,"Wicomico, MD",34626,2011,24045
4693,"Volusia, FL",34611,2011,12127
4694,"Cayuga, NY",34609,2011,36011
4695,"Pamlico, NC",34596,2011,37137
4696,"Menominee, MI",34591,2011,26109
4697,"Jefferson, IA",34581,2011,19101
4698,"Perquimans, NC",34576,2011,37143
4699,"Chaves, NM",34569,2011,35005
4700,"Grand, CO",34564,2011,08049
4701,"Decatur, IN",34561,2011,18031
4702,"Reno, KS",34558,2011,20155
4703,"Coke, TX",34551,2011,48081
4704,"Scott, MO",34537,2011,29201
4705,"Floyd, TX",34534,2011,48153
4706,"Martin, IN",34524,2011,18101
4707,"Montgomery, IN",34522,2011,18107
4708,"Anderson, KS",34515,2011,20003
4709,"Jefferson, IN",34513,2011,18077
4710,"Tioga, PA",34510,2011,42117
4711,"St. Clair, MI",34504,2011,26147
4712,"Edwards, IL",34494,2011,17047
4713,"Essex, VA",34493,2011,51057
4714,"Marion, MO",34473,2011,29127
4715,"Jefferson, MO",34458,2011,29099
4716,"Lane, OR",34457,2011,41039
4717,"Harrison, MS",34447,2011,28047
4718,"Hancock, WV",34445,2011,54029
4719,"Schuyler, NY",34444,2011,36097
4720,"Ouachita, LA",34440,2011,22073
4721,"Cass, MI",34436,2011,26027
4722,"Autauga, AL",34435,2011,01001
4723,"Henderson, NC",34431,2011,37089
4724,"Live Oak, TX",34423,2011,48297
4725,"Antrim, MI",34419,2011,26009
4726,"Marshall, KY",34417,2011,21157
4727,"Roane, TN",34414,2011,47145
4728,"Darke, OH",34411,2011,39037
4729,"Waller, TX",34405,2011,48473
4730,"Nash, NC",34402,2011,37127
4731,"Cumberland, NC",34395,2011,37051
4732,"Eaton, MI",34391,2011,26045
4733,"Carbon, UT",34387,2011,49007
4734,"Skamania, WA",34372,2011,53059
4735,"Surry, VA",34362,2011,51181
4736,"Macoupin, IL",34356,2011,17117
4737,"Otsego, NY",34353,2011,36077
4738,"Burnett, WI",34345,2011,55013
4739,"Madison, OH",34334,2011,39097
4740,"Douglas, WI",34333,2011,55031
4741,"Coles, IL",34320,2011,17029
4742,"Uvalde, TX",34313,2011,48463
4743,"Allen, OH",34300,2011,39003
4744,"Morrison, MN",34299,2011,27097
4745,"St. Martin, LA",34298,2011,22099
4746,"Logan, WV",34297,2011,54045
4747,"Webster, LA",34296,2011,22119
4748,"Cassia, ID",34295,2011,16031
4749,"Van Wert, OH",34287,2011,39161
4750,"Lincoln, ID",34283,2011,16063
4751,"Ravalli, MT",34282,2011,30081
4752,"Columbia, PA",34278,2011,42037
4753,"Wilson, NC",34275,2011,37195
4754,"Herkimer, NY",34273,2011,36043
4755,"Schuylkill, PA",34272,2011,42107
4756,"Mackinac, MI",34272,2011,26097
4757,"Tangipahoa, LA",34263,2011,22105
4758,"Saline, IL",34262,2011,17165
4759,"Calhoun, TX",34248,2011,48057
4760,"Chouteau, MT",34238,2011,30015
4761,"Northumberland, PA",34236,2011,42097
4762,"Leon, TX",34225,2011,48289
4763,"Allen, KS",34213,2011,20001
4764,"Clark, KY",34213,2011,21049
4765,"Sumter, FL",34211,2011,12119
4766,"Louisa, IA",34207,2011,19115
4767,"Walker, AL",34200,2011,01127
4768,"Page, IA",34200,2011,19145
4769,"Wayne, MI",34196,2011,26163
4770,"Clatsop, OR",34192,2011,41007
4771,"Fulton, NY",34189,2011,36035
4772,"Beaufort, NC",34181,2011,37013
4773,"Lamar, TX",34177,2011,48277
4774,"Bailey, TX",34173,2011,48017
4775,"Vernon, WI",34166,2011,55123
4776,"Lee, MS",34145,2011,28081
4777,"Effingham, GA",34129,2011,13103
4778,"Pasco, FL",34127,2011,12101
4779,"Jones, NC",34122,2011,37103
4780,"Roosevelt, NM",34114,2011,35041
4781,"Roberts, SD",34110,2011,46109
4782,"Van Buren, MI",34109,2011,26159
4783,"Waldo, ME",34107,2011,23027
4784,"Bedford, PA",34097,2011,42009
4785,"Carlton, MN",34097,2011,27017
4786,"Waushara, WI",34093,2011,55137
4787,"Daviess, IN",34092,2011,18027
4788,"Miller, GA",34084,2011,13201
4789,"Shawano, WI*",34071,2011,55115
4790,"Mercer, PA",34062,2011,42085
4791,"Sandusky, OH",34057,2011,39143
4792,"Cheatham, TN",34056,2011,47021
4793,"Glenn, CA",34053,2011,06021
4794,"Greenwood, KS",34050,2011,20073
4795,"DeKalb, IL",34044,2011,17037
4796,"LaPorte, IN",34033,2011,18091
4797,"Amelia, VA",34021,2011,51007
4798,"Monroe, PA",34021,2011,42089
4799,"Huntington, IN",34019,2011,18069
4800,"Clark, ID",34018,2011,16033
4801,"Rolette, ND",34013,2011,38079
4802,"Dale, AL",34008,2011,01045
4803,"DeSoto, MS",34004,2011,28033
4804,"Runnels, TX",33997,2011,48399
4805,"Morgan, CO",33996,2011,08087
4806,"Fulton, IN",33994,2011,18049
4807,"Ingham, MI",33983,2011,26065
4808,"Blount, TN",33982,2011,47009
4809,"Paulding, OH",33980,2011,39125
4810,"Gwinnett, GA",33979,2011,13135
4811,"Lafayette, MO",33978,2011,29107
4812,"Dawson, GA",33962,2011,13085
4813,"Matagorda, TX",33958,2011,48321
4814,"Adams, WA",33946,2011,53001
4815,"Itasca, MN",33939,2011,27061
4816,"Fulton, PA",33933,2011,42057
4817,"Washington, OH",33930,2011,39167
4818,"Mason, WA",33924,2011,53045
4819,"Henderson, KY",33923,2011,21101
4820,"Knox, OH",33908,2011,39083
4821,"Ballard, KY",33901,2011,21007
4822,"Pike, IL",33890,2011,17149
4823,"Logan, OH",33887,2011,39091
4824,"Clay, IL",33884,2011,17025
4825,"Vermilion, IL",33881,2011,17183
4826,"Greenup, KY",33873,2011,21089
4827,"Pickaway, OH",33867,2011,39129
4828,"Florence, SC",33866,2011,45041
4829,"Cowley, KS",33864,2011,20035
4830,"Lawrence, IL",33863,2011,17101
4831,"Mingo, WV",33856,2011,54059
4832,"Acadia, LA",33854,2011,22001
4833,"Brunswick, NC",33850,2011,37019
4834,"Jefferson, FL",33848,2011,12065
4835,"Clark, OH",33848,2011,39023
4836,"Dorchester, SC",33846,2011,45035
4837,"Fountain, IN",33846,2011,18045
4838,"Angelina, TX",33838,2011,48005
4839,"Rio Grande, CO",33829,2011,08105
4840,"Macon, MO",33824,2011,29121
4841,"Osage, KS",33804,2011,20139
4842,"Nolan, TX",33802,2011,48353
4843,"McDonough, IL",33796,2011,17109
4844,"Accomack, VA",33794,2011,51001
4845,"Pittsburg, OK",33793,2011,40121
4846,"Charlotte, FL",33790,2011,12015
4847,"Spartanburg, SC",33789,2011,45083
4848,"Kootenai, ID",33784,2011,16055
4849,"Kankakee, IL",33782,2011,17091
4850,"Lake, FL",33780,2011,12069
4851,"Otsego, MI",33773,2011,26137
4852,"Bourbon, KS",33770,2011,20011
4853,"Terrell, GA",33765,2011,13273
4854,"Henry, IA",33762,2011,19087
4855,"Doniphan, KS",33754,2011,20043
4856,"Cumberland, NJ",33740,2011,34011
4857,"Columbia, OR",33737,2011,41009
4858,"Lincoln, TN",33734,2011,47103
4859,"Yamhill, OR",33733,2011,41071
4860,"Franklin, ME",33729,2011,23007
4861,"Prowers, CO",33713,2011,08099
4862,"Somerset, ME",33713,2011,23025
4863,"Williams, OH",33697,2011,39171
4864,"Caribou, ID",33686,2011,16029
4865,"Daggett, UT",33683,2011,49009
4866,"Aroostook, ME",33678,2011,23003
4867,"Todd, MN",33677,2011,27153
4868,"Howard, TX",33675,2011,48227
4869,"Power, ID",33671,2011,16077
4870,"Butte, CA",33669,2011,06007
4871,"Mobile, AL",33668,2011,01097
4872,"Whitman, WA",33667,2011,53075
4873,"Palo Pinto, TX",33666,2011,48363
4874,"Lucas, IA",33662,2011,19117
4875,"Franklin, KS",33660,2011,20059
4876,"Harrison, MO",33658,2011,29081
4877,"Sierra, CA",33655,2011,06091
4878,"Monroe, WI",33640,2011,55081
4879,"Johnson, NE",33636,2011,31097
4880,"Lonoke, AR",33615,2011,05085
4881,"Lewis, WV",33613,2011,54041
4882,"Greene, IL",33586,2011,17061
4883,"Garland, AR",33583,2011,05051
4884,"Audrain, MO",33574,2011,29007
4885,"Lowndes, MS",33566,2011,28087
4886,"Maury, TN",33565,2011,47119
4887,"Jefferson, OK",33560,2011,40067
4888,"Gaston, NC",33559,2011,37071
4889,"Marquette, WI",33558,2011,55077
4890,"Kiowa, OK",33550,2011,40075
4891,"Steuben, IN",33538,2011,18151
4892,"Jones, MS",33535,2011,28067
4893,"Iron, MI",33527,2011,26071
4894,"Richland, WI",33527,2011,55103
4895,"Atascosa, TX",33509,2011,48013
4896,"Pleasants, WV",33507,2011,54073
4897,"Musselshell, MT",33505,2011,30065
4898,"Boyd, KY",33470,2011,21019
4899,"Wabash, IN",33468,2011,18169
4900,"Buchanan, MO",33465,2011,29021
4901,"Coos, OR",33462,2011,41011
4902,"Lincoln, NC",33459,2011,37109
4903,"Putnam, TN",33445,2011,47141
4904,"Henry, TN",33443,2011,47079
4905,"Gaines, TX",33431,2011,48165
4906,"Trumbull, OH",33412,2011,39155
4907,"Clay, SD",33409,2011,46027
4908,"Kittitas, WA",33395,2011,53037
4909,"Pendleton, WV",33379,2011,54071
4910,"Crawford, PA",33372,2011,42039
4911,"Dunn, WI",33363,2011,55033
4912,"Nelson, KY",33362,2011,21179
4913,"Bullitt, KY",33360,2011,21029
4914,"Marshall, IN",33350,2011,18099
4915,"Defiance, OH",33346,2011,39039
4916,"Bourbon, KY",33339,2011,21017
4917,"Pendleton, KY",33337,2011,21191
4918,"Rusk, TX",33331,2011,48401
4919,"Bradley, TN",33323,2011,47011
4920,"Alpena, MI",33321,2011,26007
4921,"Robertson, TN",33312,2011,47147
4922,"Pitt, NC",33302,2011,37147
4923,"Lenoir, NC",33296,2011,37107
